MXP HONG KONG,4030,4030 - Consulting Income,4030 - Consulting Income,4030 - Consultancy and Development
MXP HONG KONG,4031,4031 - Software Development,4031 - Software Development,4030 - Consultancy and Development
MXP HONG KONG,4040,4040 - Reimbursed Expenses,4040 - Reimbursed Expenses,4040 - Consulting Expenses Recovery
MXP HONG KONG,4050,4050 - Miscellaneous Income,4050 - Miscellaneous Income,4050 - Miscellaneous Income
MXP HONG KONG,4060,4060 - Discount Allowance,4060 - Discount Allowance,4050 - Miscellaneous Income
MXP HONG KONG,4090,4090 - Sundry Income,4090 - Sundry Income,4050 - Miscellaneous Income
MXP HONG KONG,49900,49900 - Uncategorised Income,49900 - Uncategorised Income,4050 - Miscellaneous Income
MXP HONG KONG,5010,5010 - Software Product Sales COGS,5010 - Software Product Sales COGS,5010 - Software Licence Costs
MXP HONG KONG,5011,5010 - Software Product Sales COGS:5011 - Software Licences,5011 - Software Licences,5010 - Software Licence Costs
MXP HONG KONG,5013,5010 - Software Product Sales COGS:5013 - Software Product M&S,5013 - Software Product M&S,5015 - Upgrade and Support Costs
MXP HONG KONG,5020,5020 - External Consulting,5020 - External Consulting,5020 - Subcontractor Fees
MXP HONG KONG,5021,5020 - External Consulting:5021 - External Consulting Net Fees,5021 - External Consulting Net Fees,5020 - Subcontractor Fees
MXP HONG KONG,5022,6960 - Exchange Gain/Loss,6960 - Exchange Gain/Loss,8250 - Exchange Loss/(Gain)
MXP HONG KONG,6005,6005 - Directors Emoluments,6005 - Directors Emoluments,6105 - Directors Emoluments
MXP HONG KONG,6010,6010 - Salaries & Benefits,6010 - Salaries & Benefits,6110 - Salaries & Allowances
MXP HONG KONG,6011,6010 - Salaries & Benefits:6011 - Salary,6011 - Salary,6110 - Salaries & Allowances
MXP HONG KONG,6012,6010 - Salaries & Benefits:6012 - Allowance,6012 - Allowance,6110 - Salaries & Allowances
MXP HONG KONG,6013,6010 - Salaries & Benefits:6013 - Bonus,6013 - Bonus,6120 - Bonuses
MXP HONG KONG,6014,6010 - Salaries & Benefits:6014 - Leave Pay Due on Termination,6014 - Leave Pay Due on Termination,6110 - Salaries & Allowances
MXP HONG KONG,6015,6010 - Salaries & Benefits:6015 - MPF Contributions,6015 - MPF Contributions,6130 - Superannuation
MXP HONG KONG,6017,6010 - Salaries & Benefits:6017 - Health Cover,6017 - Health Cover,6140 - Medical
MXP HONG KONG,6018,6010 - Salaries & Benefits:6018 - Medical Benefits,6018 - Medical Benefits,6140 - Medical
MXP HONG KONG,6019,6010 - Salaries & Benefits:6019 - Training,6019 - Training,6150 - Staff Training and Development
MXP HONG KONG,6020,6020 - Occupancy Charges,6020 - Occupancy Charges,6210 - Rent
MXP HONG KONG,6021,6020 - Occupancy Charges:6021 - Rent,6021 - Rent,6210 - Rent
MXP HONG KONG,6022,6020 - Occupancy Charges:6022 - Amenities,6022 - Amenities,6260 - Amenities
MXP HONG KONG,6023,6020 - Occupancy Charges:6023 - Service Charge,6023 - Service Charge,6250 - Management Fees
MXP HONG KONG,6024,6020 - Occupancy Charges:6024 - Signage,6024 - Signage,6210 - Rent
MXP HONG KONG,6025,6020 - Occupancy Charges:6025 - Rates,6025 - Rates,6210 - Rent
MXP HONG KONG,6030,6030 - Office Admin Costs,6030 - Office Admin Costs,6390 - Other Office and Admin
MXP HONG KONG,6031,6030 - Office Admin Costs:6031 - Office Cleaning/Amenities,6031 - Office Cleaning/Amenities,6230 - Office Cleaning
MXP HONG KONG,6032,6030 - Office Admin Costs:6032 - Secretarial Services,6032 - Secretarial Services,6180 - Contracted Services
MXP HONG KONG,6040,6040 - Recruitment Advertising,6040 - Recruitment Advertising,6160 - Recruitment Costs
MXP HONG KONG,6042,6040 - Recruitment Advertising:6042 - Internet Recruitment,6042 - Internet Recruitment,6160 - Recruitment Costs
MXP HONG KONG,6044,6040 - Recruitment Advertising:6044 - Recruitment Agency Fee,6044 - Recruitment Agency Fee,6160 - Recruitment Costs
MXP HONG KONG,6050,6050 - Employee Training,6050 - Employee Training,6150 - Staff Training and Development
MXP HONG KONG,6052,6050 - Employee Training:6052 - Fees Paid for External Training,6052 - Fees Paid for External Training,6150 - Staff Training and Development
MXP HONG KONG,6054,6050 - Employee Training:6054 - Government Grants for Training,6054 - Government Grants for Training,6150 - Staff Training and Development
MXP HONG KONG,6100,6100 - Marketing,6100 - Marketing,6490 - Other Marketing Costs
MXP HONG KONG,6101,6100 - Marketing:6101 - Seminars & Promotion,6101 - Seminars & Promotion,6430 - Seminar Costs
MXP HONG KONG,6102,6100 - Marketing:6102 - Printed Marketing Material,6102 - Printed Marketing Material,6440 - Printing and Production
MXP HONG KONG,6103,6100 - Marketing:6103 - Outside Services,6103 - Outside Services,6450 - Design and Web costs
MXP HONG KONG,6110,6110 - Motor Expense,6110 - Motor Expense,6630 - Transportation
MXP HONG KONG,6120,6120 - Bank Service Charges,6120 - Bank Service Charges,6810 - Bank Service Charges
MXP HONG KONG,6125,6125 - Books and Publications,6125 - Books and Publications,6810 - Bank Service Charges
MXP HONG KONG,6130,6130 - Cash Discounts,6130 - Cash Discounts,6930 - Cash Discounts
MXP HONG KONG,6140,6140 - Gifts and Donations,6140 - Gifts and Donations,6460 - Gifts & Donations
MXP HONG KONG,6150,6150 - Depreciation Expense,6150 - Depreciation Expense,6830 - Depreciation Expense
MXP HONG KONG,6153,6150 - Depreciation Expense:6153 - Office Equip Depn,6153 - Office Equip Depn,6830 - Depreciation Expense
MXP HONG KONG,6155,6150 - Depreciation Expense:6155 - Depn Comp Eqt,6155 - Depn Comp Eqt,6830 - Depreciation Expense
MXP HONG KONG,6157,6150 - Depreciation Expense:6157 - Depn Fixtures & Fittings,6157 - Depn Fixtures & Fittings,6830 - Depreciation Expense
MXP HONG KONG,6160,6160 - Dues and Subscriptions,6160 - Dues and Subscriptions,6920 - Dues and Subscriptions
MXP HONG KONG,6165,6165 - Entertainment,6165 - Entertainment,6410 - Client Entertainment
MXP HONG KONG,6170,6170 - Equipment Rental,6170 - Equipment Rental,6370 - Equipment Expenses & Rentals
MXP HONG KONG,6175,6175 - Expensed Equipment,6175 - Expensed Equipment,6370 - Equipment Expenses & Rentals
MXP HONG KONG,6180,6180 - Insurance,6180 - Insurance,6170 - Insurances - HR Related
MXP HONG KONG,6181,6180 - Insurance:6181 - Fire & Risks,6181 - Fire & Risks,6270 - Insurance - Occupancy Related
MXP HONG KONG,6185,6180 - Insurance:6185 - Professional Indemnity Insuranc,6185 - Professional Indemnity Insuranc,6170 - Insurances - HR Related
MXP HONG KONG,6186,6180 - Insurance:6186 - Sickness and accident Insurance,6186 - Sickness and accident Insurance,6170 - Insurances - HR Related
MXP HONG KONG,6187,6180 - Insurance:6187 - Employer's Liability,6187 - Employer's Liability,6170 - Insurances - HR Related
MXP HONG KONG,6188,6180 - Insurance:6188 - Employee Compensation,6188 - Employee Compensation,6170 - Insurances - HR Related
MXP HONG KONG,6200,6200 - Interest Expense,6200 - Interest Expense,6820 - Interest Expense
MXP HONG KONG,6202,6200 - Interest Expense:6202 - Finance Charge,6202 - Finance Charge,6820 - Interest Expense
MXP HONG KONG,6204,6200 - Interest Expense:6204 - Loan Interest,6204 - Loan Interest,6820 - Interest Expense
MXP HONG KONG,6208,6200 - Interest Expense:6208 - Mortgage,6208 - Mortgage,6820 - Interest Expense
MXP HONG KONG,6230,6230 - Licenses and Permits,6230 - Licenses and Permits,6750 - Licences & Permits
MXP HONG KONG,6231,6230 - Licenses and Permits:6231 - Business Registration,6231 - Business Registration,6750 - Licences & Permits
MXP HONG KONG,6240,6240 - Miscellaneous,6240 - Miscellaneous,6990 - Miscellaneous Expenses
MXP HONG KONG,6250,6250 - Postage and Delivery,6250 - Postage and Delivery,6310 - Postage and Courier
MXP HONG KONG,6260,6260 - Printing and Reproduction,6260 - Printing and Reproduction,6350 - Printing
MXP HONG KONG,6270,6270 - Professional Fees,6270 - Professional Fees,6790 - Other Acctg & Legal
MXP HONG KONG,6271,6270 - Professional Fees:6271 - Accounting,6271 - Accounting,6710 - Accounting
MXP HONG KONG,6272,6270 - Professional Fees:6272 - Legal Fees,6272 - Legal Fees,6740 - Legal Fees
MXP HONG KONG,6273,6270 - Professional Fees:6273 - Audit Fee,6273 - Audit Fee,6720 - Audit Costs
MXP HONG KONG,6275,6270 - Professional Fees:6275 - Other Professional Services,6275 - Other Professional Services,6790 - Other Acctg & Legal
MXP HONG KONG,6276,6270 - Professional Fees:6276 - Disbursements,6276 - Disbursements,6720 - Audit Costs
MXP HONG KONG,6280,6280 - Repairs,6280 - Repairs,6240 - Building Repairs & Maintenance
MXP HONG KONG,6281,6280 - Repairs:6281 - Building Repairs,6281 - Building Repairs,6240 - Building Repairs & Maintenance
MXP HONG KONG,6282,6280 - Repairs:6282 - Computer Repairs,6282 - Computer Repairs,6360 - Equipment Repairs
MXP HONG KONG,6283,6280 - Repairs:6283 - Equipment Repairs,6283 - Equipment Repairs,6360 - Equipment Repairs
MXP HONG KONG,6285,6280 - Repairs:6285 - Janitorial Exp,6285 - Janitorial Exp,6240 - Building Repairs & Maintenance
MXP HONG KONG,6290,6290 - Subscriptions,6290 - Subscriptions,6920 - Dues and Subscriptions
MXP HONG KONG,6300,6300 - Software Expense,6300 - Software Expense,6330 - Software Expense
MXP HONG KONG,6310,6310 - EDP Consumables,6310 - EDP Consumables,6340 - Computer Consumables
MXP HONG KONG,6320,6320 - Telephone,6320 - Telephone,6510 - Telephone
MXP HONG KONG,6321,6320 - Telephone:6321 - Installation,6321 - Installation,6510 - Telephone
